Geography,Concept,Unit,Frequency,Period,Value
Mexico,"Disposable personal income, real, US$",U.S. Dollar,Annual,1/1/2020,818.7149894
Mexico,"Disposable personal income, real, US$",U.S. Dollar,Annual,1/1/2021,884.7527493
Mexico,"Disposable personal income, real, US$",U.S. Dollar,Annual,1/1/2022,919.4795655
Mexico,"Disposable personal income, real, US$",U.S. Dollar,Annual,1/1/2023,938.0204766
Mexico,"Disposable personal income, real, US$",U.S. Dollar,Annual,1/1/2024,950.1101613
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2017,93.00878247
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2018,92.08775052
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2019,100
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2020,91.54246074
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2021,98.98838889
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2022,121.3165559
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2023,137.5930332
Mexico,"Wholesale-Producer Price Index, euro basis",Index,Annual,1/1/2024,128.9356047
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2017,2.335100183
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2018,2.182872259
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2019,-0.186301428
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2020,-8.163879321
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2021,4.942613722
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2022,2.998357385
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2023,2.524766572
Mexico,"Real Euro GDP, Growth Rate, Year-on-Year",Percent change year ago,Annual,1/1/2024,1.965323678
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2017,-9.745809497
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2018,-11.66337439
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2019,4.616132485
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2020,29.96648231
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2021,-9.070962835
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2022,-25.74908188
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2023,-2.035010375
Mexico,"BOP Goods Balance, euro",Euro,Annual,1/1/2024,-0.09531956
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2017,-19.70255309
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2018,-22.14225707
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2019,-5.20155257
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2020,19.88813157
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2021,-6.855546577
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2022,-16.95388333
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2023,0.478057479
Mexico,"BOP Current Account Balance, euro",Euro,Annual,1/1/2024,-7.591626154
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2017,7.2025
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2018,7.970416667
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2019,7.707083333
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2020,6.206666667
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2021,6.792916667
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2022,8.82375
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2023,9.859869013
Mexico,Interest Rate: Long Term,Percentage,Annual,1/1/2024,9.612301232
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2017,93.3815977
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2018,92.91939737
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2019,100
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2020,94.04389524
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2021,102.746306
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2022,127.0534236
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2023,141.7093022
Mexico,"Deflator: Fixed Investment, euro",Index,Annual,1/1/2024,132.1681135
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2017,126.852006
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2018,137.1997154
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2019,141.0005401
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2020,147.8621624
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2021,166.9896908
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2022,189.6796522
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2023,196.5320346
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, lcu",Index,Annual,1/1/2024,207.4332583
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2017,116.0307744
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2018,120.4637416
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2019,124.592264
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2020,129.3296269
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2021,134.4048593
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2022,143.313085
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2023,145.3053595
Mexico,"Deflator: GDP at Factor Cost: Services, lcu",Index,Annual,1/1/2024,149.6835028
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2017,91.57053343
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2018,97.38094038
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2019,100
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2020,93.95517095
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2021,112.4661738
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2022,128.7600147
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2023,151.2832212
Mexico,"Deflator: GDP at Factor Cost: Industry: Construction, US$",Index,Annual,1/1/2024,147.5111031
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2017,6490.230116
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2018,6903.490407
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2019,6858.303812
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2020,5893.910347
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2021,6843.137114
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2022,7434.485934
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2023,7941.594367
Mexico,"Real NIA Imports of Goods & Non-Factor Services, lcu",Mexican Peso,Annual,1/1/2024,8212.271155
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2017,32.75638535
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2018,32.97562483
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2019,32.69081036
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2020,31.78805664
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2021,32.93387645
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2022,33.90929532
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2023,34.04010142
Mexico,Nominal Share of GDP at Factor Cost: Industry,Percentage,Annual,1/1/2024,34.91843682
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2017,-4.260071599
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2018,6.040763696
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2019,3.555315327
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2020,-7.27429697
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2021,19.08800416
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2022,13.03741311
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2023,23.77848101
Mexico,"Growth Rate: Unspecified Expenditure (Total otherwise Current) in U.S. Dollars, General government",Percentage,Annual,1/1/2024,0.872332178
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2017,92.55397708
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2018,90.89459407
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2019,100
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2020,93.73966064
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2021,105.344266
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2022,136.6809854
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2023,160.7322914
Mexico,"Deflator: GDP at Factor Cost: Agriculture, euro",Index,Annual,1/1/2024,150.2967271
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2017,568.1435494
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2018,495.2105407
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2019,460.9721186
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2020,557.5580991
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2021,670.7507823
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2022,433.8010627
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2023,639.037399
Mexico,"BOP Direct Investment Balance or Net FDI (Net Capital Inflow), lcu",Mexican Peso,Annual,1/1/2024,389.8081516
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2017,164.1930575
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2018,99.53979431
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2019,105.7201716
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2020,24.6787475
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2021,69.00164586
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2022,69.7097105
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2023,65.09801287
Mexico,"Real Inventory Investment, Calendar Year, lcu",Mexican Peso,Annual,1/1/2024,49.61516974
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2017,96.94729772
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2018,98.66963226
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2019,100
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2020,97.94181099
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2021,103.1897999
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2022,107.923033
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2023,120.6811427
Mexico,"Deflator: Fixed Investment: Private: Non-Residential, US$",Index,Annual,1/1/2024,114.7555713
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2017,12146.92741
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2018,12458.77602
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2019,12505.01187
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2020,11199.52134
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2021,12055.05054
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2022,12789.65276
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2023,13270.23795
Mexico,"Real Private Consumption, lcu",Mexican Peso,Annual,1/1/2024,13528.01981
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2017,94.49475932
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2018,97.00566014
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2019,100
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2020,93.91809094
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2021,104.9367202
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2022,114.4739703
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2023,133.4234061
Mexico,"Deflator: Private Consumption, US$",Index,Annual,1/1/2024,129.4469177
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2017,3.290662407
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2018,5.426572493
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2019,-0.878544804
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2020,6.926820617
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2021,8.33927075
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2022,9.187451518
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2023,-12.72247826
Mexico,"NIA Imports Deflator, Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2024,6.164936321
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2017,2.106642487
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2018,3.385530742
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2019,5.275998795
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2020,-0.835541897
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2021,11.62837462
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2022,10.76817758
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2023,8.561231875
Mexico,Growth Rate: Total Revenue in LCU,Percentage,Annual,1/1/2024,9.122271364
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2017,790.8566576
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2018,791.2691432
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2019,865.8462404
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2020,721.4841614
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2021,828.9952312
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2022,1071.32901
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2023,1278.027992
Mexico,"Nominal Consumption, Total, euro",Euro,Annual,1/1/2024,1243.062087
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2017,22157.96529
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2018,22761.18767
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2019,23091.60526
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2020,21278.7313
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2021,23104.24416
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2022,24705.01506
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2023,30287.14393
Mexico,Nominal $ GDP per employee,U.S. Dollar,Annual,1/1/2024,30162.617
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2017,354.028877
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2018,355.5794933
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2019,349.02715
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2020,316.2251613
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2021,333.7878173
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2022,344.5815253
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2023,353.1639696
Mexico,"Real GDP at Factor Cost: Industry, euro",Euro,Annual,1/1/2024,361.5434747
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2017,-0.238682623
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2018,0.163963134
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2019,-0.957462292
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2020,-3.442640449
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2021,1.867555311
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2022,1.083046827
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2023,1.519628553
Mexico,"Fixed Investment, Year -on- Year",Percentage,Annual,1/1/2024,0.701390661
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2017,3.080409618
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2018,0.070609369
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2019,2.258462375
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2020,-1.746450522
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2021,-1.182723759
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2022,-0.852100402
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2023,10.60602151
Mexico,"Growth Rate: Terms of Trade (Goods), Year-on-Year Percent Change",Percent change year ago,Annual,1/1/2024,0.434496059
Mexico,"Nominal Inventory Investment, euro",Euro,Annual,1/1/2017,6.98534074
